,Current_group_location,analizo_cbo_quantile_upper,analizo_accm_skewness,analizo_lcom4_quantile_upper,analizo_npm_mode,analizo_acc_quantile_upper,analizo_sc_quantile_median,analizo_cbo_variance,analizo_sc_variance,analizo_npm_kurtosis,analizo_accm_standard_deviation,analizo_mmloc_sum,analizo_rfc_quantile_ninety_five,IF4_per_module,analizo_npm_quantile_lower,analizo_rfc_mode,analizo_mmloc_variance,analizo_amloc_kurtosis,analizo_rfc_kurtosis,analizo_noc_quantile_median,analizo_acc_quantile_min,new_dir_name,analizo_lcom4_quantile_min,analizo_npa_kurtosis,analizo_loc_kurtosis,analizo_npa_variance,analizo__module,analizo_acc_standard_deviation,analizo_anpm_sum,analizo_lcom4_quantile_max,analizo_npm_quantile_min,analizo_noa_skewness,lines_of_comment_per_module,analizo_cbo_mode,analizo_acc_skewness,analizo_loc_mode,analizo_noc_kurtosis,analizo_anpm_quantile_ninety_five,analizo_noa_standard_deviation,analizo_acc_variance,analizo_accm_quantile_lower,analizo_accm_quantile_median,analizo_amloc_quantile_lower,analizo_mmloc_quantile_upper,analizo_accm_mode,analizo_npm_variance,analizo_dit_quantile_median,analizo_sc_skewness,analizo_rfc_sum,analizo_lcom4_quantile_median,analizo_sc_quantile_ninety_five,analizo_nom_mode,analizo_dit_standard_deviation,analizo_lcom4_kurtosis,analizo_acc_kurtosis,analizo_noa_quantile_ninety_five,analizo_anpm_quantile_min,analizo_noa_quantile_upper,analizo_nom_quantile_lower,lines_of_code_per_module,analizo_noc_quantile_upper,analizo_dit_mean,analizo_mmloc_kurtosis,analizo_nom_sum,analizo_noc_mean,analizo_cbo_mean,rejected_lines_of_code,analizo_accm_quantile_max,analizo_noc_quantile_max,analizo_npa_sum,analizo_loc_quantile_max,analizo_mmloc_mode,analizo_noa_quantile_min,analizo_lcom4,analizo_noa_quantile_lower,analizo_noa_mode,analizo_npm,analizo_loc_quantile_min,analizo_noa_quantile_median,is_source,analizo_acc_quantile_median,analizo_accm_kurtosis,analizo_sc_sum,McCabes_cyclomatic_complexity_per_line_of_comment,analizo_dit,analizo_npa_mean,analizo_acc_mode,analizo_anpm_mode,analizo_noa_variance,analizo_acc_sum,analizo_noc_skewness,analizo_noa_mean,analizo_cbo_sum,analizo_lcom4_quantile_lower,analizo_npa_standard_deviation,analizo_noa_quantile_max,analizo_anpm_mean,analizo_rfc_quantile_lower,analizo_sc_quantile_lower,analizo_dit_quantile_max,analizo_sc_mean,analizo_mmloc_mean,analizo_npm_mean,analizo_lcom4_mean,analizo_amloc_skewness,analizo_dit_quantile_min,analizo_sc_kurtosis,analizo_mmloc_quantile_lower,analizo_total_cof,analizo_noa_kurtosis,analizo_change_cost,analizo_dit_variance,analizo_npm_sum,analizo_npa_mode,analizo_sc_quantile_min,analizo_anpm_standard_deviation,analizo_npm_quantile_max,analizo_total_modules_with_defined_methods,IF4_visible,lines_of_comment,analizo_nom_kurtosis,analizo_amloc_quantile_ninety_five,analizo_cbo_skewness,analizo_loc_skewness,analizo_sc_quantile_upper,analizo_total_methods_per_abstract_class,analizo_noc_variance,analizo_anpm_quantile_lower,analizo_acc,analizo_sc_standard_deviation,analizo_npa_quantile_ninety_five,analizo_rfc_variance,analizo_rfc_quantile_max,analizo_anpm_variance,analizo_accm_sum,analizo_loc_quantile_ninety_five,analizo_nom_standard_deviation,analizo_dit_kurtosis,analizo_cbo_quantile_ninety_five,analizo_npm_skewness,analizo_loc_quantile_lower,analizo_total_abstract_classes,analizo_nom_quantile_min,analizo_lcom4_sum,analizo_nom_quantile_max,analizo_total_modules_with_defined_attributes,analizo_noc_standard_deviation,IF4,analizo_loc_quantile_median,analizo_loc_quantile_upper,analizo_rfc_quantile_min,analizo_mmloc_quantile_max,analizo_accm_quantile_upper,analizo_cbo,analizo_dit_quantile_upper,analizo_accm,lines_of_code,analizo_cbo_standard_deviation,analizo_npm_quantile_upper,analizo_noc_quantile_ninety_five,analizo_npa_quantile_upper,analizo_nom_quantile_upper,lines_of_code_per_line_of_comment,analizo_amloc,analizo_amloc_quantile_median,analizo_noc_quantile_min,analizo_accm_quantile_min,analizo_npa_skewness,analizo_mmloc_quantile_min,McCabes_cyclomatic_complexity_per_module,analizo_anpm_quantile_max,analizo_anpm_quantile_median,analizo_anpm_kurtosis,analizo_npa_quantile_lower,analizo_dit_mode,analizo_rfc_quantile_upper,analizo_sc,analizo_noc,analizo_mmloc_quantile_ninety_five,analizo_noc_mode,analizo_dit_quantile_lower,analizo_amloc_quantile_min,analizo_noa_sum,analizo_mmloc_skewness,analizo_noc_quantile_lower,analizo_rfc,analizo_nom_variance,analizo_npa_quantile_max,analizo_accm_variance,analizo_total_modules,analizo_nom_mean,analizo_accm_mean,analizo_loc_sum,analizo_amloc_mode,analizo_noa,analizo_loc_standard_deviation,analizo_nom,analizo_noc_sum,analizo_mmloc_standard_deviation,analizo_anpm_skewness,number_of_modules,analizo_sc_quantile_max,analizo_rfc_standard_deviation,analizo_nom_quantile_ninety_five,analizo_accm_quantile_ninety_five,analizo_acc_quantile_lower,analizo_anpm_quantile_upper,analizo_dit_skewness,IF4_visible_per_module,analizo_acc_quantile_ninety_five,analizo_amloc_mean,analizo_acc_mean,analizo_npa_quantile_min,analizo_amloc_sum,analizo_nom_quantile_median,analizo_amloc_quantile_upper,source_lang,analizo_acc_quantile_max,analizo_cbo_quantile_lower,analizo_sc_mode,analizo_lcom4_mode,analizo_total_loc,analizo_npm_quantile_median,analizo_npa,analizo_rfc_skewness,analizo_npa_quantile_median,analizo_cbo_kurtosis,analizo_nom_skewness,analizo_cbo_quantile_max,analizo_lcom4_standard_deviation,analizo_loc_mean,analizo_amloc_standard_deviation,analizo_rfc_quantile_median,analizo_lcom4_quantile_ninety_five,analizo_mmloc,analizo_dit_quantile_ninety_five,analizo_loc,analizo_total_nom,analizo_amloc_quantile_max,analizo_npm_standard_deviation,analizo_cbo_quantile_median,analizo_lcom4_skewness,analizo_loc_variance,analizo_cbo_quantile_min,McCabes_cyclomatic_complexity,analizo_rfc_mean,analizo_lcom4_variance,analizo_mmloc_quantile_median,analizo_dit_sum,analizo_anpm,analizo_total_eloc,analizo_npm_quantile_ninety_five,analizo_amloc_variance
/home/se-metrics/root/github-analysis-categories/processed//Security/nitrokey-app-master,,1,1.79564338668,3,2,1,0,3.03627311522,353.482930299,21.3852222017,1.27855120513,1131,107,1.154,2,1,1565.37482219,1.42291066941,10.0932173128,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/nitrokey-app-master,1,9.84187372496,5.74888110564,9.54765291607,,1.79377777089,33.9735143058,22,1,4.5908983552,20.359,0,3.57138868281,3,0,2,10.4677245602,3.21763869132,1,1.33928571429,3,39.5,1,33.8129445235,1,4.82049804716,725,2,44,1,0.500355492402,18.3637745468,12.8987286198,20,0,5.75,2,69.590,0,0.578947368421,3.03188608254,227,0,0.868421052632,34,6,0,54,567,13,0,,1,0,,1,2.5,True,0,2.91420957947,219,0.603,,1.42105263158,0,1,109.573257468,32,0,5.31578947368,33,1,3.08992765548,62,0.894039850153,3,0,1,5.76315789474,29.7631578947,4.39473684211,2.84210526316,1.40279701855,0,25.1007084218,4.25,0.022759601707,24.2552467064,0.06,0.250355618777,167,0,0,0.55165279111,35,38,45,794,7.6135359736,33.6666666667,3.09207590196,2.35129108486,2.75,0,0,0.511363636364,,18.8011417286,8,1052.72332859,160,0.304320801939,73.1892101345,445,7.40885825579,-1.99715909091,3,4.23463902201,6.5,0,1,108,35,29,0,45,22,100.25,1,157,2.20881226054,,1,,2714,1.74249049215,5.75,0,1,7,3.418,,9,0,1,2.94063931151,1,12.282,2,0.896761133603,-0.0953107703964,0,1,19.25,,,122,0,0,1,202,1.9278769857,0,,54.8911806543,15,1.63469318413,38,5.97368421053,1.92603184564,3059,1,,128.652843164,,0,39.5648179851,0.439454661886,39,108,32.4456981523,29,5.28571428571,0,1.10714285714,-0.333096506779,1.154,8,10.4649284284,0.842105263158,0,397.66728028,3,12.9722222222,C++,8,0,0,1,3059,2.5,,3.00629986799,0,12.2406315026,2.65483743665,9,3.80274663034,80.5,9.6152253005,5.5,12,,1,,227,38.4285714286,5.81488989779,0,4.02867255545,16551.5540541,0,479,19.0789473684,14.4608819346,13,22,,,13,92.4525575794
/home/se-metrics/root/github-analysis-categories/processed//Security/csp-auditor-master,,1,2.40559122694,3,2,2,1,0.927807486631,8.97771836007,2.11212585692,1.27674614233,918,58,1.637,2,4,1645.51515152,8.84849761567,4.24496037417,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/csp-auditor-master,1,14.4062615464,14.625979568,0.638146167558,,1.18404424931,26.9332722833,13,0,2.95180173555,0.450,0,1.115636623,20,14.4596590909,1.77777777778,3.70190489096,1.40196078431,1,1.41428571429,4.31428571429,33.75,1,19.5008912656,1,2.31223063574,517,2,9,1,0.503994737261,13.1902862553,0.0877913280862,9,0,3,2,13.200,0,0.558823529412,15.7664438075,205,0.176470588235,0.735294117647,101,7,3,10,430,11,0,,0,0,,1,1.5,True,0,7.09253589081,63,1.917,,0.294117647059,0,1,13.7040998217,29,3.7971074309,2.58823529412,25,1,0.79884051447,19,0.792155067155,4.25,0,1,1.85294117647,27,5.11764705882,2.55882352941,2.61659063055,0,5.64343857283,8.25,0.0258467023173,11.3123579884,0.07,0.254010695187,174,0,0,0.501523820395,18,34,131,36,1.58099810262,34,1.87140981521,3.62714111302,2.75,0,0.392156862745,0.5,,2.99628409202,2,249.138146168,70,0.251526142424,63.5427350427,270,4.99991087265,-2.0636672326,3,1.5429380084,20,0,1,87,21,23,0.626224291085,131,40.5,65,1,218,2.32777777778,,1,,1056,0.963227640089,7,2,0,8.75,29.333,,8.51388888889,0,1,3.57186685405,1,0.862,2,0.8375,0.0103860225422,0,1,24.5,,,123,0,0,1,88,3.73260662773,0,,24.9991087344,4,1.63008071195,34,6.02941176471,1.86890397185,1965,1,,81.0614355164,,6,40.5649497906,0.336028834047,80,13,15.7841105599,18,4.15384615385,0,1,-0.24801846281,1.637,3,10.9795922215,0.852941176471,0,373.306135531,4.5,12.175,Java,4,0,0,1,1965,4,,1.92064411539,0,3.92608525941,1.34157976298,4,2.27224593833,57.7941176471,10.7569000365,10,5,,1,,205,56,4.41598134797,1,3.12156219423,6570.95632799,0,69,15.2058823529,5.16310160428,15.5,19,,,17,115.710898394
/home/se-metrics/root/github-analysis-categories/processed//Security/bromite-master,,,,,,,,,,,,,,,,,,,,,,/home/se-metrics/root/github-analysis-categories/processed//Security/bromite-master,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1.00,,,,,,,0,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
/home/se-metrics/root/github-analysis-categories/processed//Security/gargoyle-master,,0,0,1,None,0,0,0,0,0,0,52,None,0.000,6,None,0,0,0,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/gargoyle-master,1,0,0,0,,0,1.33333333333,1,6,0,1.000,None,0,None,0,None,0,0,3.33333333333,3.33333333333,22,52,None,0,0,0,12,1,None,None,0,0,0,None,1.33333333333,0,6,17.500,0,0,0,6,0,0,4,3.33333333333,0,0,132,None,0,,0,None,,132,0,True,0,0,0,------,,0,None,None,0,0,0,0,0,1,0,0,1.33333333333,12,0,0,0,52,6,1,0,0,0,52,1,0,1.00,0,6,None,0,0,6,1,0,2,0,None,0,0,0,0,0,1.33333333333,,0,None,0,12,0,3.33333333333,None,0,0,None,0,132,0,6,1,6,0,0,0,132,132,12,52,3.33333333333,,0,,35,0,6,None,0,6,17.500,,22,0,3.33333333333,0,52,0.000,1.33333333333,1.33333333333,0,0,None,12,,,None,None,0,22,0,0,0,,0,0,0,1,6,3.33333333333,132,None,,0,,0,0,0,2,0,0,None,None,0,1.33333333333,0,0.000,None,22,0,0,22,6,22,C++,0,0,None,None,132,6,,0,0,0,0,0,0,132,0,12,None,,None,,6,22,0,0,0,0,0,0,12,0,52,0,,,None,0
/home/se-metrics/root/github-analysis-categories/processed//Security/AndroTickler-master,,3,5.53775024066,5.25,3,2,5,9.23529411765,2562.99912204,4.51287403052,1.19250402584,1339,55,28.325,3,15,584.485294118,48.3702897437,4.00852245046,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/AndroTickler-master,1,47.5231421737,3.34878556943,0.615232660228,,4.77390477628,46.0777295223,22,1,3.95275930001,10.537,0,4.36818400449,30,18.4820458323,1.33333333333,3.81773045765,22.790166813,1.12316176471,1.6125,4.5,24.25,1,24.242976295,0,7.84025697818,1618,3,30,3,0.384054429856,15.4883443675,21.5260620341,9,0,4,4,29.437,0,0.176470588235,40.1504047871,585,0.176470588235,2.55882352941,201,10.25,4,11,339,3,0,,1,2,,2,2,True,1,38.6790749442,920,0.200,,0.161764705882,1,1,14.5750658472,168,4.25119518223,3.14705882353,174,2,0.784367681785,27,0.677613669445,10,0,1,13.5294117647,19.6911764706,6.60294117647,3.83823529412,6.43605704048,0,63.3754750465,8.5,0.036874451273,22.4143768915,0.10,0.147497805092,449,0,0,0.41452477704,28,68,2266,843,2.75132150773,14.5,2.77946472323,1.78757010693,10,2,0.475856014047,0.440476190476,,50.6260715643,1,390.673397717,97,0.17183079078,120.695061289,211,6.20577416697,1.04304029304,7,1.73584023264,29.5,2,1,261,31,57,0.689823175928,2266,51.5,89.75,1,193,2.125,,0,,2355,3.03896267132,9.25,2,0,11,2.794,,7.70833333333,0,1,6.58701239142,1,2.112,2.08333333333,0.623737373737,0.805850196603,0,0,33.25,,,38,0,0,1,214,5.65870566724,0,,38.5116330114,6,1.42206585165,68,8.60294117647,1.77492737189,4967,3,,70.5472074029,,12,24.1761306689,0.551468556984,80,418,19.7654597143,21,2.78571428571,1,1,1.73586506193,28.325,9,8.80592956282,2.47058823529,0,598.803210272,7,10.625,Java,31,0,0,2,4967,5,,1.83823897929,0,12.0770632747,1.50310889778,19,3.15571168555,73.0441176471,10.1362559106,18,9,,1,,585,84.75,4.92371570006,2,3.15374766545,4976.90847234,0,169,23.7941176471,9.95851624232,18,12,,,15,102.743683886
/home/se-metrics/root/github-analysis-categories/processed//Security/AntiVirtualApp-master,,0,1.36320202486,2,1,0,0,0,0,3.82354014244,1.96705825583,161,5,0.000,1,1,130.265151515,2.81037636615,0.68716009888,0,0,/home/se-metrics/root/github-analysis-categories/processed//Security/AntiVirtualApp-master,1,0,1.19172897187,0,,0,8.26666666667,5,0,0,2.875,0,0,6,0,2,0,0,1,1,5.7,15.5,1,1.7196969697,0,0,25,1,0,1,0.288675134595,7.73106956712,0,0,0,0,1,8.375,0,0.0833333333333,1.14578274333,22,0,0,13,7,0,0,60,9,0,,0,0,,3,0,True,0,1.33701798987,0,0.348,,0,0,0,0,0,0,0,0,1,0,0,0.688888888889,1,0,1,0,13.4166666667,1.58333333333,1.58333333333,1.60294771869,0,0,6,0,0,0.08,0.0833333333333,19,0,0,0.786801905855,5,12,0,23,4.1470348574,30,0,1.31893574315,0,0,0,0,,0,0,2.26515151515,5,0.619057239057,28.5,60,1.19341628288,12,0,1.81469131057,6,0,1,19,5,0,0,0,15.5,25.5,1,37,3.25,,0,,67,0,2,0,0,2,2.913,,7.5,0,1,0,3,1.000,2,0.333333333333,-1.61955190723,0,0,2.25,,,37,0,0,3,0,1.45377140607,0,,1.42424242424,0,3.86931818182,12,1.83333333333,2.375,234,15,,17.8401997543,,0,11.4133759911,0.480635014574,8,0,1.50504203102,5,7,0,1.5,3.46410161514,0.000,0,10.3166666667,0,0,123.8,1.5,15,Java,0,0,0,1,234,1,,1.36842143284,0,0,1.91832618255,0,1.16450015288,19.5,7.79764921841,1.5,5,,1,,22,30,1.31137217055,0,2.66064715808,318.272727273,0,8,2.08333333333,1.35606060606,9,1,,,5,60.8033333333
/home/se-metrics/root/github-analysis-categories/processed//mobile/HtmlNative-master,,2,4.72326574276,3,1,2,2,5.6610154979,289.603904444,139.334772389,1.94459912044,12211,89,,1,2,9484.60225856,46.0841981396,77.8243302774,0,0,/home/se-metrics/root/github-analysis-categories/processed//mobile/HtmlNative-master,1,159.889722394,119.652782084,30.2798184776,,15.5798147493,507.227757817,67,0,7.10592678713,,0,9.73676777876,3,209.622880431,2.31578947368,8.46657248,242.730627622,1,1,3,17,1,199.666581043,1,6.98723461291,11923,2,26,1,2.0251320269,101.291226107,103.723527678,14,0,3,1,,0,2.07625272331,174.814242169,3216,0.614379084967,1.83006535948,,21,58,501,3354,3,0,,0,0,,1,1,True,0,32.0639017019,2862,,,1.09150326797,0,1,71.682849559,1461,12.9188280822,3.16993464052,840,1,5.502710103,102,1.10507136779,3,0,6,6.23529411765,26.6034858388,4.96078431373,2.83442265795,5.63029223596,0,61.7413053516,3,0.00694979593002,67.9555081347,0.04,4.10115972638,2277,0,0,0.776972336876,224,459,,,82.9086748971,27.1111111111,2.72028936867,9.75650956314,6,17.8235294118,10.7658189914,0.714285714286,,17.0177526261,4,6141.87060346,1010,0.603686012271,866.225456693,292,17.6669194973,-1.16914099181,7,10.4352386656,6,34,1,1301,242,252,3.2811307489,,15,42.5,1,1636,2,,4,,,2.3792888639,5,3,0,6,,,4.16666666667,0,1,11.2770924458,1,,7,1,12.5754835917,0,0,18,,,95,0,0,1,1455,11.7863289783,0,,312.120044524,90,3.78146573922,459,7.00653594771,1.8872014307,29826,3,,224.861504312,,282,97.3889226687,2.53516217172,,201,78.3700874279,20,5.625,0,1.33333333333,0.589632836278,,9,8.6895474715,3.18300653595,0,3988.50228942,2,9.77450980392,Java,202,0,0,1,29826,2,,7.9629969451,0,10.7633517627,7.9730241769,17,4.4460413976,64.9803921569,13.1005382432,8,9,,5,,3216,156.5,14.1303425664,1,8.25839143363,50562.6961212,0,,25.9760348584,19.7672841092,7,953,,,15,171.624102263
/home/se-metrics/root/github-analysis-categories/processed//mobile/Fetch-master,,0,2.14039398534,3.75,1,0.75,0,0.562068965517,1.9816091954,5.39900182707,0.848506905351,561,59,0.787,1,1,406.7,1.17311475554,1.47797122382,0,0,/home/se-metrics/root/github-analysis-categories/processed//mobile/Fetch-master,1,11.3382182221,6.99536727275,0.768965517241,,0.606478434863,14.8674394319,30,0,1.36262937827,215.000,0,1.69302922456,6,30,1.42857142857,3.25346852932,0.367816091954,1,1.24561403509,3.72368421053,25.75,1,48.3448275862,0,2.90721488479,451,2,4,1,0.490132517854,11.1147883663,1.95814732143,9,0,3.75,1,171.319,0,0.366666666667,9.38420663749,211,0.0333333333333,0.3,68,4.57142857143,1,9,469,3,0,,0,0,,1,1.5,True,0,4.87989632857,16,0.002,,0.3,0,0,10.5850574713,10,5.47722557505,2.63333333333,9,1,0.876906789369,12,0.495581314397,1.25,0,1,0.533333333333,18.7,5,4.06666666667,1.11846605244,0,8.34270725748,6,0.0114942528736,1.13987328278,0.03,0.240229885057,150,0,0,0.550704660976,30,30,37,10105,2.21824948712,25.4285714286,2.58819604287,2.49835026679,0,0,0.0333333333333,0,,1.4076964145,2,351.964367816,69,0.30327562362,46.6959106099,351,7.64507203608,-1.78400546822,2,2.29757447936,6,0,1,122,30,19,0.182574185835,37,38.5,82,1,102,1.675,,1,,8052,0.749712588608,5.75,0,0,8.75,0.797,,7.68055555556,0,1,3.29400231209,1,0.426,1.57894736842,0.333333333333,-0.996810320922,0,0,25.25,,,43,0,0,1,79,2.57949474121,0,,58.4471264368,4,0.719963968428,30,7.03333333333,1.55653035366,2249,3,,105.691967311,,1,20.1668044072,0.701876573647,47,6,18.7607134144,25,3.42857142857,0,1,0.582932728001,0.787,2,8.88812935116,0.333333333333,0,266.643880535,3.5,11.6428571429,Java,2,0,0,1,2249,2,,1.508126135,0,6.13300379306,1.62568791163,3,6.24739025974,74.9666666667,6.44733364029,6.5,20,,1,,211,25.6666666667,6.95304448326,0,3.22064642532,11170.791954,0,20,15.0333333333,39.0298850575,15,11,,,20,41.5681110692
/home/se-metrics/root/github-analysis-categories/processed//mobile/Android-Cookbook-Examples-master,,0,3.40513458225,2,1,0,0,0.381484100694,2.80455577474,17.0280111839,0.854897527272,6482,26,11.725,1,1,271.35606258,8.76097765301,20.8557436977,0,0,/home/se-metrics/root/github-analysis-categories/processed//mobile/Android-Cookbook-Examples-master,1,35.2599447844,13.2202487153,0.531190680016,,0.887962031716,391.64481919,9,0,3.48353542912,6.384,0,4.48943868406,3,129.610066999,2.5,3.48241215994,0.78847656977,1,1,4,22,1,4.96951650724,1,4.15815009621,2931,1,3,1,0.456280841206,6.60247275186,24.6416419941,8,0,3,1,25.222,0,0.768656716418,9.43226478818,1132,0.044776119403,0.303482587065,1941,8,5,75,290,3,0,,0,0,,1,1,True,0,16.4385909263,264,0.196,,0.186567164179,0,1,12.1271944517,120,10.326269636,2.04975124378,122,1,0.728828292547,29,0.974240843757,1,0,2,0.65671641791,16.1243781095,2.08955223881,1.71393034826,2.39298894628,0,21.2096739964,4,0.000744407637622,17.7283361142,0.00,0.208192206052,840,0,0,0.76038056673,20,402,5593,3045,13.4190691569,27.3333333333,2.69627371047,3.0310838626,0,5,0.112703316336,0.5,,1.67468079787,2,97.5534856888,93,0.57817860626,584.251599246,94,2.6492261654,-0.149022634307,1,3.41886662461,6,5,1,689,23,217,0.335713145909,5593,18,36,1,128,1.66666666667,,1,,12031,0.61764399187,2,0,0,4,3.951,,7,0,1,5.3677094699,1,1.249,4,1,2.74746094443,0,1,9,,,47,0,1,1,824,2.45581773267,0,,7.01839927544,7,0.730849782136,402,2.81592039801,1.45336218718,11841,3,,36.5719218991,,18,16.4728887139,1.20847914488,477,12,9.87691681087,7,3,0,1.16761363636,-0.793642557614,11.725,2,10.4804982232,0.298507462687,0,4213.16028573,2,13.96875,Java,7,0,0,1,11841,1,,3.64497462936,0,9.47223700821,2.97145458074,4,1.12343211892,29.4552238806,9.29402421343,4,4,,1,,1132,68,2.22924124025,0,2.18253417773,1337.5054714,0,596,7.29104477612,1.26209972581,11,309,,,6,86.3788860798
/home/se-metrics/root/github-analysis-categories/processed//mobile/MKVideoPlayer-master,,1,4.33041385895,4,1,2,0,4.10913461538,1605.45336538,8.23196735122,2.09174051813,1340,130,39.344,1,1,1486.89663462,9.91568771442,12.4507831066,0,0,/home/se-metrics/root/github-analysis-categories/processed//mobile/MKVideoPlayer-master,1,38.1216976081,11.4292006204,143.566346154,,1.59972954445,74.8415798623,41,0,3.59921078051,5.151,0,3.01981459636,1,6.31569905238,3,16.1613707292,2.55913461538,1,1,1,16,1,147.827884615,0,6.4064803331,1620,1,48,1,0.587121400105,14.0250845372,13.797549172,53,0,6,1,21.290,0,0.446153846154,9.72942956715,598,0.246153846154,1.01538461538,160,14,3,227,651,1,0,,0,0,,1,1,True,1,20.6376421646,642,0.532,,3.49230769231,0,1,261.189903846,77,2.68235420105,6.53846153846,66,1,11.9819174657,87,1.15140892096,1,0,2,9.87692307692,20.6153846154,7.78461538462,4.4,3.13233854708,0,44.7841815512,1,0.0185096153846,13.1120985842,0.08,0.344711538462,506,0,0,1.00464222618,64,65,3659,479,15.7339109132,42.1666666667,2.80023444763,3.24312511095,2,9.5,0.438461538462,0.615384615385,,40.0681090817,18,2894.04086538,257,1.00930600262,119.518364235,253,16.043105996,-0.084481059525,6,2.78930623062,1,2,1,286,99,36,0.662164283589,3659,12,64,1,210,1.76923076923,,1,,1980,2.02710005066,8,2,0,8,4.134,,3.9375,0,1,5.7763176061,1,2.742,5,1,3.6431158042,0,0,24,,,104,0,0,1,425,2.94755040562,0,,257.38125,87,4.3753783952,65,9.2,1.83874406515,4237,1,,122.173530827,,16,38.5602986842,1.72185542815,93,300,53.7962904426,43,4.33333333333,0,1.4375,0.931870206619,39.344,4,7.38882626727,1.18461538462,0,480.273707373,4,7.125,Java,10,0,0,1,4237,3,,3.55638831578,0,8.16565564497,3.60378469463,10,6.92775216069,65.1846153846,12.0632849339,8,17,,1,,598,58,12.158449104,0,3.44627965401,14926.3716346,0,255,24.9230769231,47.99375,6,29,,,36,145.522843397
/home/se-metrics/root/github-analysis-categories/processed//mobile/mypodcasts-android-master,,2,5.45436362546,3,1,2,0,1.91011619959,312.245727956,7.05063235782,0.229609936729,894,37,46.720,1,1,154.135680109,3.23303131679,7.56468266853,0,0,/home/se-metrics/root/github-analysis-categories/processed//mobile/mypodcasts-android-master,1,58.836633434,12.0649061099,0.712235133288,,2.41145307785,38.3708874459,24,0,1.20462068158,0.032,0,4.93413714291,3,50.8308057945,2,2.39659704065,5.81510594668,1,1,3,16,1,18.1144907724,0,4.64728999564,817,1,33,1,0.576066279319,7.58927570409,31.835851301,7,0,4,1,15.570,0,0.519480519481,14.7329202262,354,0.038961038961,1.1038961039,242,2.75,2,12,296,3,0,,0,0,,3,2,True,0,37.2360736813,523,7.667,,0.155844155844,0,0,5.74367737526,86,6.98786683971,2.31168831169,85,1,0.843940242723,11,0.498323213583,2,0,2,6.79220779221,11.6103896104,3.58441558442,3.44155844156,1.72967643279,0,24.9351085223,3,0.0146958304853,1.2865671245,0.06,0.331852358168,276,0,0,0.632329961358,23,77,4345,3,4.49405841482,16,0.944960467226,3.06746350371,5,0,0.0642515379357,0,,17.6704761667,1,143.188311688,70,0.399841180031,83.1287878788,114,4.66301162075,-0.647487197477,4,2.48176442742,6,0,1,265,24,56,0.253478870788,4345,16,47,1,83,1,,1,,1448,1.38206953501,4,0,0,5,482.667,,5.33333333333,0,1,7.38049272015,1,0.247,2.33333333333,0.2,0.83208632804,0,0,14,,,29,0,0,1,178,3.22940409154,0,,21.7436773753,7,0.0527207230448,77,4.5974025974,1.07959464778,2680,3,,48.8106003805,,3,12.4151391498,1.24985746122,93,120,11.9661318599,16,1.41666666667,0,1,0.558280535919,46.720,4,6.47353259268,1.11688311688,0,498.462009636,3,8.2,Java,18,0,0,1,2680,2,,2.32799943341,0,-0.312863542957,2.06432379839,5,4.50874444681,34.8051948052,4.26328961574,6,16,,1,,354,23,4.25611216633,0,2.68514619033,2382.4747095,0,23,10.6103896104,20.3287764867,7,40,,,15,18.1756383477
