analizo_loc,analizo_rfc,analizo_npm,analizo_acc,analizo_dit,analizo_npa,analizo_anpm,analizo_cbo,analizo_mmloc,analizo_accm,analizo_noc,analizo__filename,analizo_noa,analizo__module,folder,analizo_lcom4,type,analizo_nom,analizo_amloc,analizo_sc
52,25,13,2,0,0,0.384615384615385,0,12,1.38461538461538,0,['robil/C34_Designer/src/windows/filemanager/filelistproviders/FileDescription.java'],5,windows::filemanager::filelistproviders::FileDescription,robil,6,external_repositories,13,4,0
1,1,1,3,0,0,1,0,1,1,2,['robil/C34_Designer/src/windows/filemanager/filelistproviders/FileListProvider.java'],0,windows::filemanager::filelistproviders::FileListProvider,robil,1,external_repositories,1,1,0
16,4,1,0,1,0,1,2,16,2,0,['robil/C34_Designer/src/windows/filemanager/filelistproviders/LocalFileListProvider.java'],0,windows::filemanager::filelistproviders::LocalFileListProvider,robil,1,external_repositories,1,16,2
3,1,1,0,1,0,1,0,3,1,0,['robil/C34_Designer/src/windows/filemanager/filelistproviders/RemoteFileListProvider.java'],0,windows::filemanager::filelistproviders::RemoteFileListProvider,robil,1,external_repositories,1,3,0
284,25,1,0,1,0,0.6,2,141,1.8,0,['robil/C34_Designer/src/windows/lookuptable/LookupTableEditor.java'],4,windows::lookuptable::LookupTableEditor,robil,1,external_repositories,5,56.8,2
21,15,7,0,1,0,1.28571428571429,2,3,1,0,['robil/C34_Designer/src/windows/lookuptable/LookupTableModel.java'],2,windows::lookuptable::LookupTableModel,robil,7,external_repositories,7,3,14
14,3,1,0,1,0,3,1,14,1,0,['robil/C34_Designer/src/windows/lookuptable/LookupTablePopupMenu.java'],1,windows::lookuptable::LookupTablePopupMenu,robil,1,external_repositories,1,14,1
3,1,1,1,0,0,1,0,3,1,0,"['robil/C34_Executer/src/TaskProxyConnectionByActionLib.cpp', 'robil/C34_Executer/src/TaskProxyConnectionByActionLib.h']",0,TaskProxyConnectionByActionLib,robil,1,external_repositories,1,3,0
15,3,3,0,1,0,0.666666666666667,0,9,1.66666666666667,0,"['robil/C34_Executer/src/TaskProxyConnectionByActionLib.h', 'robil/C34_Executer/src/TaskProxyConnectionByActionLib.cpp']",0,TaskProxyConnectionByActionLib::RobilTaskProxyCreator,robil,3,external_repositories,3,5,0
95,30,10,0,1,0,0.3,4,27,1.6,0,"['robil/C34_Executer/src/TaskProxyConnectionByActionLib.h', 'robil/C34_Executer/src/TaskProxyConnectionByActionLib.cpp']",4,TaskProxyConnectionByActionLib::RobilTaskProxy,robil,6,external_repositories,10,9.5,24
252,82,23,2,0,4,2.04347826086957,3,84,2.73913043478261,0,['robil/C34_Executer/src/executer.cpp'],4,executer,robil,1,external_repositories,23,10.9565217391304,3
81,15,5,9,0,5,1.6,0,30,3,0,['robil/C34_Executer/src/stack_stream_filter.cpp'],5,stack_stream_filter,robil,1,external_repositories,5,16.2,0
18,1,1,0,0,0,2,0,18,3,0,['robil/C34_Executer/src/test_action_client.cpp'],0,test_action_client,robil,1,external_repositories,1,18,0
0,0,0,1,0,5,0,0,0,0,0,['robil/C41_QuasiStaticWalking/src/QuasiStaticWalking.cpp'],5,QuasiStaticWalking::Walk,robil,0,external_repositories,0,0,0
688,63,10,0,0,0,0.9,4,606,2.5,0,['robil/C41_QuasiStaticWalking/src/QuasiStaticWalking.cpp'],29,QuasiStaticWalking,robil,5,external_repositories,10,68.8,20
157,11,7,0,0,0,1,1,126,2.14285714285714,0,"['robil/C41_QuasiStaticWalking/src/client.cpp', 'robil/C45_PostureControl/src/turn_in_place.cpp']",9,turn_in_place,robil,7,external_repositories,7,22.4285714285714,7
14,1,1,0,0,0,2,0,14,2,0,['robil/C41_QuasiStaticWalking/src/client.cpp'],0,C41_QuasiStaticWalking/src/client,robil,1,external_repositories,1,14,0
120,34,11,9,0,0,3.81818181818182,3,52,1,0,['robil/C41_QuasiStaticWalking/src/transformations.h'],0,src/transformations,robil,11,external_repositories,11,10.9090909090909,33
0,0,0,11,0,6,0,0,0,0,0,['robil/C41_QuasiStaticWalking/src/transformations.h'],6,XYZRPY,robil,0,external_repositories,0,0,0
43,3,2,0,1,0,1.66666666666667,0,22,2,0,['robil/C41_QuasiStaticWalking_tools/FootPlacement/src/FTTask.hpp'],0,TaskCheckExtremeSlope,robil,3,external_repositories,3,14.3333333333333,0
16,1,1,0,0,0,2,0,16,3,0,['robil/C41_QuasiStaticWalking_tools/FootPlacement/src/FakePath.cpp'],0,FakePath,robil,1,external_repositories,1,16,0
550,58,2,0,0,0,3.13333333333333,7,264,3.06666666666667,0,"['robil/C41_QuasiStaticWalking_tools/FootPlacement/src/FootPlacementService.cpp', 'robil/C41_QuasiStaticWalking_tools/FootPlacement/src/FootPlacementService.h']",8,FootPlacementService,robil,4,external_repositories,15,36.6666666666667,28
36,1,1,0,0,0,2,0,36,3,0,['robil/C41_QuasiStaticWalking_tools/FootPlacement/src/FootTest.cpp'],0,FootTest,robil,1,external_repositories,1,36,0
7,1,1,0,0,0,2,0,7,1,0,['robil/C41_QuasiStaticWalking_tools/legs_val_calc/src/each_leg_val_calc.cpp'],0,each_leg_val_calc,robil,1,external_repositories,1,7,0
263,38,4,0,0,0,0.75,1,221,1.25,0,['robil/C41_QuasiStaticWalking_tools/legs_val_calc/src/each_leg_val_calc.cpp'],20,each_leg_val_calculator,robil,2,external_repositories,4,65.75,2
470,61,6,0,0,0,1.16666666666667,1,260,1.16666666666667,0,['robil/C41_QuasiStaticWalking_tools/legs_val_calc/src/legs_val_calc.cpp'],24,legs_val_calculator,robil,2,external_repositories,6,78.3333333333333,2
7,1,1,0,0,0,2,0,7,1,0,['robil/C41_QuasiStaticWalking_tools/legs_val_calc/src/legs_val_calc.cpp'],0,legs_val_calc,robil,1,external_repositories,1,7,0
656,81,6,0,0,0,0.833333333333333,4,555,4.83333333333333,0,['robil/C41_QuasiStaticWalking_tools/move_pelvis/src/move_pelvis.cpp'],36,move_pelvis_service,robil,2,external_repositories,6,109.333333333333,8
10,1,1,0,0,0,2,0,10,1,0,['robil/C41_QuasiStaticWalking_tools/move_pelvis/src/move_pelvis.cpp'],0,move_pelvis,robil,1,external_repositories,1,10,0
120,34,11,0,0,0,3.81818181818182,3,52,1,0,['robil/C41_QuasiStaticWalking_tools/move_pelvis/src/transformations.h'],0,tools/move_pelvis/src/transformations,robil,11,external_repositories,11,10.9090909090909,33
10,1,1,0,0,0,2,0,10,1,0,['robil/C41_QuasiStaticWalking_tools/move_pelvis/src/walk_legs.cpp'],0,walk_legs,robil,1,external_repositories,1,10,0
1106,143,12,0,0,0,1.41666666666667,4,308,8,0,['robil/C41_QuasiStaticWalking_tools/move_pelvis/src/walk_legs.cpp'],43,walk_legs_service,robil,3,external_repositories,12,92.1666666666667,12
172,48,15,0,0,0,1.6,1,90,1.73333333333333,0,['robil/C41_QuasiStaticWalking_tools/pelvis_leg_target/src/pelvis_leg_target.cpp'],13,move_to_leg,robil,11,external_repositories,15,11.4666666666667,11
7,1,1,0,0,0,2,0,7,1,0,['robil/C41_QuasiStaticWalking_tools/pelvis_leg_target/src/pelvis_leg_target.cpp'],0,pelvis_leg_target,robil,1,external_repositories,1,7,0
60,5,2,0,0,0,1,0,56,2.5,0,['robil/C41_QuasiStaticWalking_tools/traj_splitter_to_vector/src/trajectory_vector_server.cpp'],2,traj_vector_server,robil,1,external_repositories,2,30,0
8,1,1,0,0,0,2,0,8,1,0,['robil/C41_QuasiStaticWalking_tools/traj_splitter_to_vector/src/trajectory_vector_server.cpp'],0,trajectory_vector_server,robil,1,external_repositories,1,8,0
141,9,3,0,0,0,1.33333333333333,1,129,2,0,['robil/C41_QuasiStaticWalking_tools/traj_splitter_to_vector/src/walking_position_vector.cpp'],2,walking_position_vector,robil,2,external_repositories,3,47,2
97,8,3,0,0,0,1.33333333333333,1,85,2,0,['robil/C41_QuasiStaticWalking_tools/traj_splitter_to_vector/src/walking_trajectory_vector.cpp'],2,walking_trajectory_vector,robil,2,external_repositories,3,32.3333333333333,2
40,15,5,0,0,2,1.6,0,26,1,0,['robil/C42_State/src/state.cpp'],2,state,robil,1,external_repositories,5,8,0
15,3,2,0,1,0,2,1,12,2.5,0,['robil/C42_WalkType/src/WalkType.cpp'],0,task_WalkCrawlDEBRIS,robil,2,external_repositories,2,7.5,2
15,3,2,0,1,0,2,1,12,2.5,0,['robil/C42_WalkType/src/WalkType.cpp'],0,task_WalkCrawlMUD,robil,2,external_repositories,2,7.5,2
15,3,2,0,1,0,2,1,12,2.5,0,['robil/C42_WalkType/src/WalkType.cpp'],0,task_WalkDiscrete,robil,2,external_repositories,2,7.5,2
15,3,2,0,1,0,2,1,12,2.5,0,['robil/C42_WalkType/src/WalkType.cpp'],0,task_WalkCrawlHILLS,robil,2,external_repositories,2,7.5,2
15,3,2,0,1,0,2,1,12,2.5,0,['robil/C42_WalkType/src/WalkType.cpp'],0,task_WalkContinues,robil,2,external_repositories,2,7.5,2
89,22,8,5,0,4,0.625,0,33,2,0,['robil/C42_WalkType/src/WalkType.cpp'],4,WalkType,robil,1,external_repositories,8,11.125,0
127,20,4,0,0,0,1.25,3,65,2.25,0,['robil/C43_LocalBodyCOM/src/computeCOM.cpp'],9,C43_LocalBodyCOM::CoM_Node_class,robil,2,external_repositories,4,31.75,6
32,1,1,0,0,0,2,0,32,2,0,['robil/C43_LocalBodyCOM/src/computeCOM.cpp'],0,computeCOM,robil,1,external_repositories,1,32,0
2,1,1,0,1,0,1,0,2,1,0,['robil/C43_LocalBodyCOM_tools/include/C43_LocalBodyCOM/Kinematics.h'],0,C43_LocalBodyCOM::Kinematics::InitFailed,robil,1,external_repositories,1,2,0
42,25,3,6,0,0,2.71428571428571,1,36,1.42857142857143,1,['robil/C43_LocalBodyCOM_tools/include/C43_LocalBodyCOM/Kinematics.h'],12,C43_LocalBodyCOM::Kinematics,robil,3,external_repositories,7,6,3
0,0,0,0,0,0,0,0,0,0,0,['robil/C43_LocalBodyCOM_tools/include/C43_LocalBodyCOM/Kinematics.h'],0,C43_LocalBodyCOM_tools/include/C43_LocalBodyCOM/Kinematics,robil,0,external_repositories,0,0,0
334,51,9,1,1,0,0.857142857142857,4,79,2.92857142857143,0,['robil/C43_LocalBodyCOM_tools/include/C43_LocalBodyCOM/TestStability.h'],9,C43_LocalBodyCOM::TestStability,robil,3,external_repositories,14,23.8571428571429,12
35,6,2,0,0,1,1.5,1,19,1,0,['robil/C43_LocalBodyCOM_tools/src/Check_pub_rate.cpp'],1,Check_pub_rate,robil,1,external_repositories,2,17.5,1
114,35,4,0,0,0,1,2,64,2.5,0,['robil/C43_LocalBodyCOM_tools/src/test_stability.cpp'],16,C43_LocalBodyCOM::TestStabilityNode,robil,2,external_repositories,4,28.5,4
31,1,1,0,0,0,2,0,31,4,0,['robil/C43_LocalBodyCOM_tools/src/test_stability.cpp'],0,test_stability,robil,1,external_repositories,1,31,0
10,1,1,0,0,0,2,0,10,2,0,['robil/C43_LocalBodyPVA/src/C43_Node.cpp'],0,C43_Node,robil,1,external_repositories,1,10,0
27,2,2,0,1,0,2.5,0,22,2,0,['robil/C45_PostureControl/src/C45_Behavior.cpp'],9,C45_task_start,robil,2,external_repositories,2,13.5,0
17,2,2,0,0,0,2,0,10,2,0,['robil/C45_PostureControl/src/C45_Behavior.cpp'],0,C45_Behavior,robil,2,external_repositories,2,8.5,0
211,30,5,0,0,0,0.4,2,176,2.2,0,['robil/C45_PostureControl/src/C45_PostureControl.cpp'],21,posture_controller,robil,2,external_repositories,5,42.2,4
9,1,1,0,0,0,2,0,9,1,0,['robil/C45_PostureControl/src/C45_PostureControl.cpp'],0,C45_PostureControl,robil,1,external_repositories,1,9,0
19,2,2,0,0,0,2,0,12,2,0,['robil/C45_PostureControl/src/C45_TaskStart.cpp'],0,C45_TaskStart,robil,2,external_repositories,2,9.5,0
26,2,2,0,1,0,2,0,22,2,0,['robil/C45_PostureControl/src/C45_TaskStart.cpp'],0,task_planner,robil,2,external_repositories,2,13,0
17,2,2,0,0,0,2,0,10,2,0,['robil/C45_PostureControl/src/C45_TaskStop.cpp'],0,C45_TaskStop,robil,2,external_repositories,2,8.5,0
14,1,1,0,0,0,2,0,14,2,0,['robil/C45_PostureControl/src/run_stability_maintainer.cpp'],0,run_stability_maintainer,robil,1,external_repositories,1,14,0
47,10,6,0,0,0,0.833333333333333,1,29,1.16666666666667,0,['robil/C45_PostureControl/src/run_stability_maintainer.cpp'],9,run_maintainer,robil,5,external_repositories,6,7.83333333333333,5
286,62,12,0,0,0,1.58333333333333,3,188,1.83333333333333,0,['robil/C45_PostureControl/src/stability_maintainer.cpp'],29,stability_maintainer,robil,5,external_repositories,12,23.8333333333333,15
527,92,18,0,0,0,1.61111111111111,2,228,3.38888888888889,0,['robil/C45_PostureControl_tools/PoseController/src/PoseController.cpp'],32,PoseControllerClass,robil,2,external_repositories,18,29.2777777777778,4
9,1,1,0,0,0,2,0,9,1,0,['robil/C45_PostureControl_tools/PoseController/src/PoseController.cpp'],0,PoseController,robil,1,external_repositories,1,9,0
12,1,1,0,0,0,2,0,12,1,0,['robil/C45_PostureControl_tools/PoseController/src/move_back_lbz_neck_ay.cpp'],0,move_back_lbz_neck_ay,robil,1,external_repositories,1,12,0
76,23,4,0,0,0,1,1,52,1.5,0,['robil/C45_PostureControl_tools/PoseController/src/move_back_lbz_neck_ay.cpp'],23,back_neck,robil,2,external_repositories,4,19,2
43,2,2,0,1,0,2,0,38,3,0,['robil/C45_PostureControl_tools/PoseController/src/task.hpp'],0,TaskResetHead,robil,2,external_repositories,2,21.5,0
39,4,2,0,0,0,1,1,35,1.5,0,['robil/C65_CloseValve/src/C65_CloseValve_client.cpp'],0,C65_CloseValve_client,robil,1,external_repositories,2,19.5,1
9,1,1,0,0,0,2,0,9,1,0,['robil/C65_CloseValve/src/C65_CloseValve_server.cpp'],0,C65_CloseValve_server,robil,1,external_repositories,1,9,0
63,26,5,0,0,0,0.6,0,29,1.6,0,['robil/C65_CloseValve/src/C65_CloseValve_server.cpp'],10,C65_CloseValve_Server,robil,2,external_repositories,5,12.6,0
6,1,1,0,0,0,7,0,6,1,0,"['robil/C66_Grasp/src/FK.cpp', 'robil/C66_Grasp/src/FK.h']",0,C66_Grasp/src/FK,robil,1,external_repositories,1,6,0
4,22,4,0,0,7,1.75,0,1,1,0,"['robil/C66_Grasp/src/FK.h', 'robil/C66_Grasp/src/FK.cpp']",7,Quarternion,robil,2,external_repositories,4,1,0
9,31,5,57,0,6,1.4,1,4,1,0,"['robil/C66_Grasp/src/FK.h', 'robil/C66_Grasp/src/FK.cpp']",6,RPY,robil,2,external_repositories,5,1.8,2
781,138,45,42,0,4,1.50909090909091,2,229,4.29090909090909,0,"['robil/C66_Grasp/src/FK.h', 'robil/C66_Grasp/src/FK.cpp']",4,Matrix,robil,27,external_repositories,55,14.2,54
650,24,15,46,0,0,3.73333333333333,4,154,2.06666666666667,0,"['robil/C66_Grasp/src/IK.cpp', 'robil/C66_Grasp/src/IK.h']",0,C66_Grasp/src/IK,robil,13,external_repositories,15,43.3333333333333,52
11,9,5,48,0,3,1.2,1,6,1,0,"['robil/C66_Grasp/src/IK.h', 'robil/C66_Grasp/src/IK.cpp']",3,IkSolution,robil,5,external_repositories,5,2.2,5
9,14,5,0,0,2,1.6,1,5,1,0,"['robil/C66_Grasp/src/Path.h', 'robil/C66_Grasp/src/Path.cpp']",2,pPathPoints,robil,2,external_repositories,5,1.8,2
0,0,0,0,0,0,0,0,0,0,0,"['robil/C66_Grasp/src/Path.h', 'robil/C66_Grasp/src/Path.cpp']",0,C66_Grasp/src/Path,robil,0,external_repositories,0,0,0
1,3,1,0,0,1,2,1,1,1,0,"['robil/C66_Grasp/src/Path.h', 'robil/C66_Grasp/src/Path.cpp']",1,sPathPoints,robil,1,external_repositories,1,1,1
1,3,1,0,0,1,4,1,1,1,0,"['robil/C66_Grasp/src/Path.h', 'robil/C66_Grasp/src/Path.cpp']",1,PathPoints,robil,1,external_repositories,1,1,1
589,70,8,5,0,14,1.82352941176471,4,338,3,0,"['robil/C66_Grasp/src/PickUp.cpp', 'robil/C66_Grasp/src/PickUp_OLD.cpp']",34,PickUp,robil,9,external_repositories,17,34.6470588235294,36
346,43,11,0,1,0,3,9,201,3.27272727272727,0,['robil/C66_Grasp/src/PickUp.cpp'],5,PickUpServer,robil,11,external_repositories,11,31.4545454545455,99
30,8,2,2,0,4,1,1,19,2,0,['robil/C66_Grasp/src/PickUp_OLD.cpp'],4,PickUp_OLD,robil,1,external_repositories,2,15,1
9,1,1,3,0,0,3,0,9,1,0,"['robil/C66_Grasp/src/Trace.cpp', 'robil/C66_Grasp/src/Trace.h']",0,C66_Grasp/src/Trace,robil,1,external_repositories,1,9,0
3,18,3,1,0,1,2.66666666666667,2,1,1,0,"['robil/C66_Grasp/src/Trace.h', 'robil/C66_Grasp/src/Trace.cpp']",1,Trace,robil,1,external_repositories,3,1,2
71,1,1,1,0,0,1,0,71,1,0,['robil/C66_Grasp/src/Transmit.h'],0,C66_Grasp/src/Transmit,robil,1,external_repositories,1,71,0
81,10,2,1,0,7,0.5,4,80,3,0,"['robil/C66_Grasp/src/Transmit.h', 'robil/C67_CarManipulation/src/Transmit.cpp']",9,Transmit,robil,2,external_repositories,2,40.5,8
14,1,1,0,0,0,2,0,14,2,0,['robil/C66_Grasp/src/client.cpp'],0,C66_Grasp/src/client,robil,1,external_repositories,1,14,0
219,39,4,0,0,0,0.75,1,192,1.25,0,['robil/C66_Grasp_tools/arms_val_calc/src/arms_val_calc.cpp'],19,arms_val_calculator,robil,2,external_repositories,4,54.75,2
7,1,1,0,0,0,2,0,7,1,0,['robil/C66_Grasp_tools/arms_val_calc/src/arms_val_calc.cpp'],0,arms_val_calc,robil,1,external_repositories,1,7,0
35,1,1,0,0,0,2,0,35,1,0,['robil/C66_Grasp_tools/hand_grasp/src/finger_point.cpp'],0,finger_point,robil,1,external_repositories,1,35,0
107,18,4,0,0,0,0.75,1,73,2,0,['robil/C66_Grasp_tools/hand_grasp/src/hand_grasp.cpp'],7,graspper,robil,2,external_repositories,4,26.75,2
7,1,1,0,0,0,2,0,7,1,0,['robil/C66_Grasp_tools/hand_grasp/src/hand_grasp.cpp'],0,hand_grasp,robil,1,external_repositories,1,7,0
42,1,1,0,0,0,2,0,42,2,0,['robil/C66_Grasp_tools/hand_grasp/src/wheel_push.cpp'],0,wheel_push,robil,1,external_repositories,1,42,0
955,97,8,0,0,0,1.58823529411765,3,324,3.52941176470588,0,['robil/C66_Grasp_tools/move_hand/src/move_hand.cpp'],34,move_hand_service,robil,7,external_repositories,17,56.1764705882353,21
10,1,1,0,0,0,2,0,10,1,0,['robil/C66_Grasp_tools/move_hand/src/move_hand.cpp'],0,move_hand,robil,1,external_repositories,1,10,0
6,4,1,0,0,0,7,1,6,1,0,['robil/C67_CarManipulation/include/C67_CarManipulation/FK.h'],0,C67_CarManipulation/include/C67_CarManipulation/FK,robil,1,external_repositories,1,6,1
634,77,15,0,0,0,3.6,6,154,5.4,0,['robil/C67_CarManipulation/include/C67_CarManipulation/IK.h'],0,C67_CarManipulation/include/C67_CarManipulation/IK,robil,15,external_repositories,15,42.2666666666667,90
0,0,0,0,0,0,0,0,0,0,0,['robil/C67_CarManipulation/include/C67_CarManipulation/Path.h'],0,C67_CarManipulation/include/C67_CarManipulation/Path,robil,0,external_repositories,0,0,0
36,12,3,0,0,0,2,2,18,1,0,['robil/C67_CarManipulation/include/C67_CarManipulation/Trace.h'],0,C67_CarManipulation/include/C67_CarManipulation/Trace,robil,3,external_repositories,3,12,6
71,7,1,0,0,0,1,4,71,5,0,['robil/C67_CarManipulation/include/C67_CarManipulation/Transmit.h'],0,C67_CarManipulation/include/C67_CarManipulation/Transmit,robil,1,external_repositories,1,71,4
34,3,1,0,0,1,2,1,34,2,0,['robil/C67_CarManipulation/src/BrakePedal_client.cpp'],1,BrakePedal_client,robil,1,external_repositories,1,34,1
87,8,3,0,0,0,1,0,78,3,0,['robil/C67_CarManipulation/src/BrakePedal_server.cpp'],5,BrakePedalAction,robil,2,external_repositories,3,29,0
9,1,1,0,0,0,2,0,9,1,0,['robil/C67_CarManipulation/src/BrakePedal_server.cpp'],0,BrakePedal_server,robil,1,external_repositories,1,9,0
82,11,7,0,1,0,2,1,36,2.42857142857143,0,['robil/C67_CarManipulation/src/CalibratePedals.cpp'],5,CalibratePedalsServer,robil,7,external_repositories,7,11.7142857142857,7
44,2,2,0,0,0,2,0,37,4.5,0,['robil/C67_CarManipulation/src/CalibratePedals.cpp'],0,CalibratePedals,robil,2,external_repositories,2,22,0
310,46,10,0,1,0,2.7,8,199,4.8,0,['robil/C67_CarManipulation/src/CalibrateWheel.cpp'],5,CalibrateWheelServer,robil,10,external_repositories,10,31,80
162,19,3,2,0,19,1.66666666666667,1,89,5.33333333333333,0,['robil/C67_CarManipulation/src/CalibrateWheel.cpp'],19,CalibrateWheel,robil,2,external_repositories,3,54,2
153,16,3,2,0,13,1.66666666666667,1,80,5,0,['robil/C67_CarManipulation/src/CalibrateWheel_old.cpp'],13,CalibrateWheel_old,robil,2,external_repositories,3,51,2
44,2,2,0,0,0,2,0,37,4,0,['robil/C67_CarManipulation/src/DummyTask.cpp'],0,C67_CarManipulation/src/DummyTask,robil,2,external_repositories,2,22,0
6,4,1,0,0,0,7,1,6,1,0,"['robil/C67_CarManipulation/src/FK.cpp', 'robil/C67_CarManipulation/src/FK.h']",0,C67_CarManipulation/src/FK,robil,1,external_repositories,1,6,1
34,3,1,0,0,1,2,1,34,2,0,['robil/C67_CarManipulation/src/GasPedal_client.cpp'],1,GasPedal_client,robil,1,external_repositories,1,34,1
9,1,1,0,0,0,2,0,9,1,0,['robil/C67_CarManipulation/src/GasPedal_server.cpp'],0,GasPedal_server,robil,1,external_repositories,1,9,0
87,8,3,0,0,0,1,0,78,3,0,['robil/C67_CarManipulation/src/GasPedal_server.cpp'],5,GasPedalAction,robil,2,external_repositories,3,29,0
33,2,1,0,0,0,2,1,33,2,0,['robil/C67_CarManipulation/src/GearHandle_client.cpp'],0,GearHandle_client,robil,1,external_repositories,1,33,1
86,8,3,0,0,0,1,0,77,3,0,['robil/C67_CarManipulation/src/GearHandle_server.cpp'],5,GearHandleAction,robil,2,external_repositories,3,28.6666666666667,0
9,1,1,0,0,0,2,0,9,1,0,['robil/C67_CarManipulation/src/GearHandle_server.cpp'],0,GearHandle_server,robil,1,external_repositories,1,9,0
199,29,8,0,1,0,2.25,6,112,4.25,0,['robil/C67_CarManipulation/src/GripGearStick.cpp'],5,GripGearStickServer,robil,8,external_repositories,8,24.875,48
160,18,3,2,0,16,1.66666666666667,1,87,5.33333333333333,0,['robil/C67_CarManipulation/src/GripGearStick.cpp'],16,GripGearStick,robil,2,external_repositories,3,53.3333333333333,2
257,29,8,0,1,0,2.25,6,170,4.75,0,['robil/C67_CarManipulation/src/GripHandBrake.cpp'],5,GripHandBrakeServer,robil,8,external_repositories,8,32.125,48
160,18,3,2,0,16,1.66666666666667,1,87,5.33333333333333,0,['robil/C67_CarManipulation/src/GripHandBrake.cpp'],16,GripHandBrake,robil,2,external_repositories,3,53.3333333333333,2
350,41,10,0,1,0,2.5,8,234,5.7,0,['robil/C67_CarManipulation/src/GripSteeringWheel.cpp'],6,GripSteeringWheelServer,robil,10,external_repositories,10,35,80
166,19,3,2,0,24,1.66666666666667,1,88,5.33333333333333,0,['robil/C67_CarManipulation/src/GripSteeringWheel.cpp'],24,GripSteeringWheel,robil,2,external_repositories,3,55.3333333333333,2
33,2,1,0,0,0,2,1,33,2,0,['robil/C67_CarManipulation/src/HandBrake_client.cpp'],0,HandBrake_client,robil,1,external_repositories,1,33,1
9,1,1,0,0,0,2,0,9,1,0,['robil/C67_CarManipulation/src/HandBrake_server.cpp'],0,HandBrake_server,robil,1,external_repositories,1,9,0
86,8,3,0,0,0,1,0,77,3,0,['robil/C67_CarManipulation/src/HandBrake_server.cpp'],5,HandBrakeAction,robil,2,external_repositories,3,28.6666666666667,0
756,88,17,2,0,0,3.76470588235294,6,154,1.94117647058824,0,"['robil/C67_CarManipulation/src/IK.cpp', 'robil/C67_CarManipulation/src/IK.h']",0,C67_CarManipulation/src/IK,robil,16,external_repositories,17,44.4705882352941,96
33,2,1,0,0,0,2,1,33,2,0,['robil/C67_CarManipulation/src/Ignition_client.cpp'],0,Ignition_client,robil,1,external_repositories,1,33,1
9,1,1,0,0,0,2,0,9,1,0,['robil/C67_CarManipulation/src/Ignition_server.cpp'],0,Ignition_server,robil,1,external_repositories,1,9,0
86,8,3,0,0,0,1,0,77,3,0,['robil/C67_CarManipulation/src/Ignition_server.cpp'],5,IgnitionAction,robil,2,external_repositories,3,28.6666666666667,0
0,0,0,0,0,0,0,0,0,0,0,"['robil/C67_CarManipulation/src/Path.h', 'robil/C67_CarManipulation/src/Path.cpp']",0,C67_CarManipulation/src/Path,robil,0,external_repositories,0,0,0
38,7,2,0,0,0,2,2,22,2,0,['robil/C67_CarManipulation/src/PathServer.cpp'],0,PathServer,robil,1,external_repositories,2,19,2
103,7,7,0,1,0,1.71428571428571,0,74,2.71428571428571,0,['robil/C67_CarManipulation/src/PlaceFeetOnPedals.cpp'],5,PlaceFeetOnPedalsServer,robil,7,external_repositories,7,14.7142857142857,0
44,2,2,0,0,0,2,0,37,4.5,0,['robil/C67_CarManipulation/src/PlaceFeetOnPedals.cpp'],0,PlaceFeetOnPedals,robil,2,external_repositories,2,22,0
45,3,1,0,0,1,2,1,45,2,0,['robil/C67_CarManipulation/src/SteeringWheel_client.cpp'],1,SteeringWheel_client,robil,1,external_repositories,1,45,1
55,11,4,0,0,2,1.25,1,39,1.5,0,['robil/C67_CarManipulation/src/SteeringWheel_client2.cpp'],2,SteeringWheel_client2,robil,1,external_repositories,4,13.75,1
89,8,3,0,0,0,1,0,80,3,0,['robil/C67_CarManipulation/src/SteeringWheel_server.cpp'],5,SteeringWheelAction,robil,2,external_repositories,3,29.6666666666667,0
9,1,1,0,0,0,2,0,9,1,0,['robil/C67_CarManipulation/src/SteeringWheel_server.cpp'],0,SteeringWheel_server,robil,1,external_repositories,1,9,0
36,12,3,1,0,0,2,2,18,1,0,"['robil/C67_CarManipulation/src/Trace.cpp', 'robil/C67_CarManipulation/src/Trace.h']",0,C67_CarManipulation/src/Trace,robil,3,external_repositories,3,12,6
41,1,1,0,0,0,2,0,41,3,0,['robil/C67_CarManipulation/src/TraceTest.cpp'],0,TraceTest,robil,1,external_repositories,1,41,0
71,1,1,0,0,0,1,0,71,1,0,"['robil/C67_CarManipulation/src/Transmit.h', 'robil/C67_CarManipulation/src/Transmit.cpp']",0,C67_CarManipulation/src/Transmit,robil,1,external_repositories,1,71,0
239,29,2,0,0,12,1.5,4,162,5.5,0,['robil/C67_CarManipulation/src/WheelMove.cpp'],12,WheelMove,robil,1,external_repositories,2,119.5,4
243,22,2,0,0,12,1.5,4,166,4.5,0,['robil/C67_CarManipulation/src/WheelMove2.cpp'],12,WheelMove2,robil,1,external_repositories,2,121.5,4
195,13,2,0,0,7,1.5,2,163,5.5,0,['robil/C67_CarManipulation/src/bJoint.cpp'],7,bJoint,robil,1,external_repositories,2,97.5,2
233,17,2,0,0,10,1.5,5,201,9.5,0,['robil/C67_CarManipulation/src/lJoint.cpp'],10,lJoint,robil,1,external_repositories,2,116.5,5
181,28,2,1,0,10,1.5,5,141,7,0,['robil/C67_CarManipulation/src/lPath.cpp'],10,lPath,robil,1,external_repositories,2,90.5,5
210,34,3,0,0,14,1.66666666666667,4,156,4.66666666666667,0,['robil/C67_CarManipulation/src/lPath_srv.cpp'],14,lPath_srv,robil,1,external_repositories,3,70,4
