,analizo_acc_mean,analizo_accm_mean,analizo_amloc_mean,analizo_anpm_mean,analizo_cbo_mean,analizo_dit_mean,analizo_lcom4_mean,analizo_mmloc_mean,analizo_noa_mean,analizo_noc_mean,analizo_nom_mean,analizo_npa_mean,analizo_npm_mean,analizo_rfc_mean,analizo_sc_mean,folder,category,agent_type,type
411,1.33823529412,1.56423586628,13.0622114022,1.44369342041,1.45588235294,0.132352941176,9.5,19.0,1.42647058824,0.0294117647059,13.4411764706,0.8676470588240001,12.897058823499998,22.8970588235,8.852941176469999,0,Graphics,non-agent,git-hub
412,1.5125,1.49419315991,9.666599767989998,1.30835850811,1.425,0.6625,3.9,25.0625,3.3625,0.375,5.9,2.2375,4.975,15.675,8.75,0,Graphics,non-agent,git-hub
413,0.825301204819,2.74396423015,17.5145112634,1.5605688385499998,0.921686746988,0.325301204819,8.06024096386,43.3614457831,4.49397590361,0.289156626506,10.7590361446,3.4578313253,10.301204819299999,19.8253012048,5.3192771084300015,0,Graphics,non-agent,git-hub
414,1.06850618459,2.02888353907,13.1167941323,2.01998300746,1.16841103711,0.285442435775,4.75451950523,21.9686013321,1.29876308278,0.058991436726900014,6.23406279734,0.370123691722,5.90009514748,12.0076117983,6.9676498572800005,0,Graphics,non-agent,git-hub
415,0.576086956522,1.38573110455,8.17184019969,1.2931181469,0.597826086957,0.380434782609,3.66304347826,28.445652173899997,39.4130434783,0.14130434782600002,9.380434782610001,37.4456521739,8.67391304348,64.402173913,2.57608695652,0,Graphics,non-agent,git-hub
416,2.74698795181,1.96582949297,14.214257363800002,2.0205419004400005,2.6987951807200004,0.542168674699,4.92771084337,41.4698795181,4.06024096386,0.361445783133,7.807228915660001,1.49397590361,7.108433734939999,27.493975903600006,11.614457831300001,0,Graphics,non-agent,git-hub
417,0.4,1.23790849673,6.62013071895,1.19529411765,0.4,0.6,39.6,89.6,1.2,0.0,40.0,0.2,19.4,42.4,4.4,0,Graphics,non-agent,git-hub
418,4.42718446602,3.01464208325,12.1342181151,1.36852921459,6.77184466019,0.699029126214,4.95145631068,43.7233009709,6.71844660194,0.3980582524270001,10.786407767,6.5825242718400006,10.7038834951,68.8640776699,28.8106796117,0,Graphics,non-agent,git-hub
419,1.46051032807,1.71177357894,9.178381730349999,1.61729723214,1.40886998785,0.459902794654,4.92223572296,18.6810449575,3.50911300122,0.159173754557,6.38092345079,2.53462940462,5.890036452,14.3377885784,9.17071688943,0,Graphics,non-agent,git-hub
420,0.8571428571430001,1.70059417706,26.051925467199997,1.81386554622,3.85714285714,0.0,9.21428571429,56.5,0.214285714286,0.0,11.142857142899999,0.214285714286,11.142857142899999,50.6428571429,42.8571428571,0,Graphics,non-agent,git-hub
421,1.5,1.86874774531,11.7956191378,1.42464375902,1.75,0.25,2.875,34.9375,4.5625,0.1875,6.625,4.1875,6.5,22.125,5.75,0,Graphics,non-agent,git-hub
423,1.46395858224,1.4757030513499998,7.65545527776,1.3792625744799998,1.39944245321,0.440860215054,6.33811230585,18.3592194345,2.69414575866,0.20868180008,8.60454002389,1.05973715651,7.75587415372,20.174432497,9.15770609319,0,Graphics,non-agent,git-hub
424,1.96129032258,2.47949157695,11.193233788599999,1.46455334614,2.14838709677,0.458064516129,10.941935483900002,55.1483870968,28.3096774194,0.08387096774189999,19.5161290323,27.9032258065,18.7032258065,83.8451612903,98.4322580645,0,Graphics,non-agent,git-hub
426,1.41293532338,1.4010130077399998,10.2715700844,1.6283828183200002,1.64676616915,0.28358208955200004,3.93532338308,20.0199004975,1.98507462687,0.213930348259,4.800995024880001,0.537313432836,4.2835820895499985,14.4925373134,11.4825870647,0,Graphics,non-agent,git-hub
427,2.1,1.92921055625,16.197334355,1.69113202555,2.59583333333,0.5666666666669999,10.670833333300001,45.075,3.60833333333,0.216666666667,16.929166666700002,2.26666666667,16.1833333333,50.3333333333,25.425,0,Graphics,non-agent,git-hub
429,1.71621621622,1.58002636992,16.3830266901,1.2519451822399998,2.60135135135,0.594594594595,7.94594594595,33.9256756757,1.99324324324,0.277027027027,12.006756756800003,1.2027027027,10.993243243199997,32.4324324324,21.641891891900002,0,Graphics,non-agent,git-hub
431,2.47177419355,1.8587937594,10.754302461400002,1.18507925556,2.15524193548,0.6310483870970001,4.637096774190001,30.804435483899997,4.52822580645,0.421370967742,9.1875,2.42540322581,8.19153225806,28.338709677399997,15.6310483871,0,Graphics,non-agent,git-hub
432,2.5714285714300003,1.45025152609,8.93420808578,0.7693723059569999,2.5,0.785714285714,3.76785714286,25.535714285700003,4.35714285714,0.517857142857,12.857142857100001,0.5714285714289999,7.5,49.3928571429,7.51785714286,0,Graphics,non-agent,git-hub
434,3.05765407555,4.1419448727,20.9608661055,1.5881009216799995,3.52087475149,0.226640159046,8.61630218688,91.1391650099,11.739562624300001,0.13121272365800002,12.300198807200001,10.391650099400001,10.9085487078,41.9363817097,61.8230616302,0,Graphics,non-agent,git-hub
435,0.859872611465,2.12719988101,13.9185135245,1.62404720268,0.917197452229,0.28025477707,8.57961783439,41.5477707006,4.751592356690001,0.261146496815,11.101910828,3.43312101911,10.796178343900001,20.0445859873,5.751592356690002,0,Graphics,non-agent,git-hub
436,1.1,2.18930641822,20.647815735,1.3552380952399998,1.4,0.1,3.6,54.6,13.3,0.1,7.3,12.3,7.2,40.7,4.2,0,Graphics,non-agent,git-hub
437,1.58955223881,1.46200297882,18.8577035306,0.889517735142,2.44278606965,0.6131840796019999,6.165422885569999,40.3718905473,1.4900497512399995,0.213930348259,10.567164179099999,0.793532338308,9.21766169154,28.915422885599998,21.8917910448,0,Graphics,non-agent,git-hub
438,4.68686868687,2.1159521823400005,14.1186299421,1.20448462596,4.76767676768,0.272727272727,5.08080808081,37.0202020202,3.73737373737,0.242424242424,8.49494949495,2.13131313131,8.41414141414,33.1818181818,28.939393939400002,0,Graphics,non-agent,git-hub
439,2.13953488372,2.09367686581,13.501114339,1.45535949153,2.13953488372,0.348837209302,2.72093023256,37.5813953488,3.76744186047,0.209302325581,8.767441860469999,0.441860465116,8.04651162791,31.4651162791,5.37209302326,0,Graphics,non-agent,git-hub
440,0.983870967742,1.7872428541299998,22.8817343604,0.459358528358,0.975806451613,0.943548387097,1.3790322580599998,37.846774193499996,4.95161290323,0.0161290322581,2.38709677419,4.49193548387,2.37903225806,11.419354838699999,1.12903225806,0,Graphics,non-agent,git-hub
441,1.48299319728,1.5063017737399995,8.30941266602,1.47581426,1.7414965986400002,0.047619047619,13.142857142899999,46.319727891199996,12.979591836700001,0.0136054421769,18.9795918367,12.4421768707,18.9319727891,70.6734693878,59.0272108844,0,Graphics,non-agent,git-hub
442,5.28477842004,1.8729594563900005,13.563119177799999,1.07546536334,3.8246628131,1.64161849711,4.68863198459,37.221194605,3.96801541426,0.731021194605,9.98921001927,0.73063583815,6.96069364162,37.038535645500005,24.3310211946,0,Graphics,non-agent,git-hub
443,0.785714285714,1.5969668956099998,6.09618176265,1.35065207983,0.535714285714,0.5714285714289999,5.85714285714,13.4642857143,5.03571428571,0.28571428571400004,10.9285714286,0.321428571429,8.82142857143,34.8571428571,4.67857142857,0,Graphics,non-agent,git-hub
444,0.739130434783,1.65685651326,7.778043538799999,1.58147573039,0.434782608696,0.652173913043,6.5217391304299985,17.9130434783,4.260869565219998,0.347826086957,10.5217391304,0.08695652173910001,8.217391304349999,30.434782608699997,5.0,0,Graphics,non-agent,git-hub
445,0.820895522388,1.8419578979,12.247017691400002,1.05823985572,0.820895522388,0.8656716417910001,2.26865671642,30.0447761194,3.5223880597000004,0.089552238806,6.62686567164,0.134328358209,5.02985074627,19.791044776099998,2.26865671642,0,Graphics,non-agent,git-hub
447,3.86568986569,2.33747677791,16.3424398607,1.19156044237,3.81196581197,1.2661782661799998,5.32967032967,58.0793650794,4.89621489621,0.492063492063,10.0024420024,0.650793650794,8.32967032967,40.275946275900004,22.8302808303,0,Graphics,non-agent,git-hub
449,1.38095238095,1.76334866748,14.0039828106,1.0756741239799998,1.4047619047600002,0.5,3.02380952381,32.476190476199996,4.19047619048,0.404761904762,6.69047619048,0.0,5.38095238095,22.119047619,4.35714285714,0,Graphics,non-agent,git-hub
450,1.21641791045,2.62777629063,41.136653144,1.44138876132,0.985074626866,0.731343283582,3.24626865672,71.9402985075,3.86567164179,0.537313432836,5.4328358209,0.492537313433,4.67164179104,15.7985074627,2.4328358209,0,Graphics,non-agent,git-hub
451,3.13004484305,2.63991532114,13.680610160899999,1.3830840246599998,3.99103139013,0.269058295964,9.892376681610001,83.798206278,23.1659192825,0.0941704035874,20.5470852018,21.623318385700003,19.6950672646,88.52914798209999,80.9058295964,0,Graphics,non-agent,git-hub
452,1.04761904762,1.90148132117,11.4844202442,0.7772447077429999,0.952380952381,0.5595238095239999,2.41666666667,30.6428571429,5.55952380952,0.202380952381,6.166666666669999,0.130952380952,4.7619047619,21.4761904762,2.0119047619,0,Graphics,non-agent,git-hub
454,3.67901234568,2.66483190863,18.8343184023,1.07965282763,4.02469135802,0.0,13.024691358,153.97530864200002,61.617283950600005,0.0,27.7037037037,61.2716049383,27.6666666667,139.185185185,124.209876543,0,Graphics,non-agent,git-hub
456,0.373040752351,1.08920947185,5.105342542869999,1.3008260431799998,0.407523510972,0.294670846395,6.80877742947,7.921630094039999,0.8369905956110001,0.08463949843260002,6.89968652038,0.426332288401,6.37617554859,9.09404388715,4.04388714734,0,Graphics,non-agent,git-hub
457,3.72631578947,1.89964283961,15.197942664100001,1.19060605626,4.201754385959998,0.7245614035089999,4.38070175439,37.4315789474,3.88070175439,0.464912280702,8.33684210526,1.6771929824599998,7.243859649119999,31.3807017544,13.712280701800001,0,Graphics,non-agent,git-hub
460,1.904296875,1.44067312261,7.52448853675,1.02440158997,1.625,0.94921875,3.1875,17.748046875,2.689453125,0.31640625,7.9296875,0.650390625,6.693359375,26.86328125,7.80078125,0,Graphics,non-agent,git-hub
461,0.917857142857,1.61115938806,6.360382534269999,1.5531601516100002,2.01785714286,0.103571428571,17.1678571429,42.246428571399996,18.2892857143,0.0285714285714,19.925,17.5107142857,19.6071428571,79.0321428571,231.17857142900002,0,Graphics,non-agent,git-hub
462,0.6997885835100001,1.37059939375,9.1465415736,1.02175147168,1.7801268498900005,0.302325581395,6.57928118393,26.0739957717,4.58350951374,0.175475687104,11.4249471459,3.3911205074,11.103594080299999,31.972515856199998,12.9957716702,0,Graphics,non-agent,git-hub
464,4.13821138211,3.04851312261,14.1589915215,1.3468716502200002,4.10162601626,0.548780487805,6.94308943089,51.126016260200004,19.081300813,0.30081300813,12.414634146300001,17.2317073171,11.414634146300001,46.983739837399995,27.719512195100002,0,Graphics,non-agent,git-hub
466,2.34486735871,3.89900683012,29.0689800452,1.53234985373,2.94002306805,0.256055363322,6.3708189158,80.2133794694,5.73010380623,0.16955017301,11.6038062284,4.55420991926,10.4959630911,44.746251441800005,66.4775086505,0,Graphics,non-agent,git-hub
467,0.833333333333,2.57413056292,24.2686965812,1.7497292219299998,1.58333333333,0.0,7.666666666669999,79.5,2.25,0.0,14.666666666700001,2.25,14.666666666700001,57.6666666667,25.0,0,Graphics,non-agent,git-hub
468,1.43243243243,4.67216124245,22.4750822698,1.45560408878,1.62162162162,0.108108108108,3.08108108108,37.3783783784,1.5135135135100002,0.0810810810811,7.378378378380001,0.162162162162,6.83783783784,22.8648648649,9.72972972973,0,Graphics,non-agent,git-hub
469,0.113402061856,1.04314639945,2.02950609413,1.65326247272,0.139175257732,0.113402061856,15.0,2.8505154639200003,4.40206185567,0.0309278350515,15.206185567,4.15979381443,15.0309278351,16.010309278399998,0.8402061855670001,0,Graphics,non-agent,git-hub
470,3.74234693878,1.7371423864400002,11.2465747609,0.90863123088,3.20663265306,0.966836734694,6.11989795918,26.487244898,4.58928571429,0.581632653061,9.20918367347,0.977040816327,7.48979591837,32.7933673469,23.4234693878,0,Graphics,non-agent,git-hub
471,2.78571428571,1.320921351,8.34720730397,0.19444444444400005,0.880952380952,1.90476190476,10.5238095238,12.6904761905,3.0714285714300003,0.833333333333,11.4285714286,3.04761904762,11.4285714286,19.119047619,300.952380952,0,Graphics,non-agent,git-hub
472,1.27319587629,1.5269591017299995,10.628088737799999,1.94727177516,1.29896907216,0.0412371134021,5.4587628866,16.5721649485,0.422680412371,0.036082474226800006,7.81958762887,0.164948453608,7.44845360825,14.9948453608,12.4536082474,0,Graphics,non-agent,git-hub
473,1.05504587156,2.64158967593,15.119534881,1.21544230106,1.06880733945,0.477064220183,5.834862385319999,52.9036697248,4.93119266055,0.275229357798,9.61467889908,3.70642201835,8.633027522939999,24.458715596300006,8.3119266055,0,Graphics,non-agent,git-hub
475,2.96,2.21182539683,12.5321825397,1.03158730159,3.12,0.24,2.44,27.84,3.48,0.24,5.84,3.48,5.72,26.28,6.88,0,Graphics,non-agent,git-hub
476,3.26953748006,2.01164100604,11.5710995824,1.20795453395,2.69377990431,1.2153110047799998,3.0574162679400003,26.7129186603,3.0510366826200004,0.511961722488,7.712918660289999,0.304625199362,6.81977671451,28.8564593301,8.673046251989998,0,Graphics,non-agent,git-hub
477,2.03370786517,3.3271103284400003,31.4207699,1.99068849671,1.76966292135,0.601123595506,2.50561797753,47.6011235955,2.12359550562,0.410112359551,4.02808988764,0.651685393258,3.4325842696599995,12.7752808989,4.29775280899,0,Graphics,non-agent,git-hub
478,3.0,1.88857279703,10.2126641605,1.20791372299,2.72222222222,1.30555555556,5.38888888889,34.0,6.416666666669999,0.5,11.222222222200001,2.55555555556,6.944444444439999,41.1944444444,17.055555555599998,0,Graphics,non-agent,git-hub
479,1.60472279261,1.6128547784399998,9.29141486302,1.28768039978,1.5184804928100002,1.01950718686,5.12012320329,25.0390143737,3.1180698152,0.32135523614,9.181724846,0.625256673511,3.5451745379900004,25.5564681725,8.01642710472,0,Graphics,non-agent,git-hub
480,2.7705992509400006,2.03455105944,16.7217527532,1.5307876877700002,3.4765917603,0.433988764045,5.95224719101,48.939138576800005,5.333801498130001,0.262640449438,10.3155430712,4.17088014981,9.659176029960001,41.9901685393,36.8965355805,0,Robot-Simulation,non-agent,git-hub
481,0.333333333333,1.95543345543,12.7481748575,1.10171830484,0.333333333333,0.375,1.75,31.0,3.91666666667,0.0,3.875,0.75,2.58333333333,12.833333333299999,0.708333333333,0,Robot-Simulation,non-agent,git-hub
482,1.33333333333,1.79376498801,20.3782385856,1.1766586730600002,2.0,0.0,2.33333333333,201.33333333299998,98.3333333333,0.0,72.3333333333,98.3333333333,72.3333333333,472.33333333300004,4.66666666667,0,Robot-Simulation,non-agent,git-hub
483,0.3125,2.26219769814,18.2925189394,1.1727454836799998,0.375,0.5,2.1875,67.0,15.375,0.0,6.5,3.6875,4.375,37.0,0.8125,0,Robot-Simulation,non-agent,git-hub
484,1.18918918919,1.60587925588,8.61567119067,1.0831022581,0.972972972973,0.27027027027,2.7027027027,19.891891891900002,3.02702702703,0.243243243243,5.40540540541,0.0,4.783783783780001,18.6756756757,2.1891891891900004,0,Robot-Simulation,non-agent,git-hub
487,0.8,3.88263981539,33.3857251471,1.33747565207,0.816,0.464,3.048,56.776,6.312,0.024,5.488,1.248,4.832,20.16,4.288,0,Robot-Simulation,non-agent,git-hub
489,1.18604651163,2.6454055126,19.6917305777,1.30927681987,2.1511627907,0.046511627907,6.04651162791,60.1860465116,8.55813953488,0.0,9.94186046512,5.88372093023,9.58139534884,34.372093023299996,14.2325581395,0,Robot-Simulation,non-agent,git-hub
491,2.82969432314,2.07733300759,14.8811650551,0.969235506108,2.35371179039,1.2489082969399998,2.70742358079,45.43231441050001,9.17467248908,0.423580786026,8.917030567689999,1.43231441048,6.50218340611,45.3799126638,6.74672489083,0,Robot-Simulation,non-agent,git-hub
492,2.51582771147,1.75167768883,13.1013290426,1.97704331467,1.36170212766,1.08822003114,5.07213284899,26.052932018699998,1.54436948625,0.326414115205,7.24130773223,0.919564089258,6.8713025428100005,16.8469122989,9.178515827710001,0,Robot-Simulation,non-agent,git-hub
493,2.34463276836,3.92426953873,37.9055385976,2.05518352059,2.8079096045200003,0.090395480226,4.27118644068,84.3502824859,4.99435028249,0.0395480225989,8.14124293785,1.69491525424,7.38418079096,33.1073446328,17.2146892655,0,Robot-Simulation,non-agent,git-hub
494,0.45,2.09611832612,14.0092929293,1.27797077922,0.6,0.65,2.2,41.7,6.05,0.0,7.35,0.55,4.9,28.45,1.1,0,Robot-Simulation,non-agent,git-hub
496,2.41747572816,1.70709016334,12.4452845114,0.803362473536,1.90291262136,1.7766990291299998,1.82524271845,24.7281553398,4.17475728155,0.514563106796,5.15533980583,0.446601941748,3.475728155340001,21.1941747573,4.038834951459998,0,Robot-Simulation,non-agent,git-hub
497,2.40671641791,2.95773084218,28.516265251100002,1.61678268821,2.0,1.32089552239,2.66417910448,42.6828358209,4.9776119403,0.440298507463,5.38059701493,0.227611940299,5.0,21.4552238806,4.4776119403,0,Robot-Simulation,non-agent,git-hub
498,2.80582524272,1.8682938167400005,8.85532247577,1.04786642381,2.46278317152,1.64401294498,3.1229773462800003,22.8511326861,4.11974110032,0.563106796117,7.0453074433700005,0.15857605178,5.87378640777,26.1003236246,7.637540453069999,0,Robot-Simulation,non-agent,git-hub
499,2.13827655311,1.3777959214,9.665906840639998,1.04555215192,1.44488977956,0.905811623246,3.70140280561,16.5350701403,1.79158316633,0.6172344689379999,5.18236472946,0.394789579158,4.6492985971900005,12.647294589200001,4.9378757515,0,Robot-Simulation,non-agent,git-hub
501,2.11403508772,2.91500417626,23.263854281100002,1.33669544515,2.06140350877,0.59022556391,5.77819548872,49.8947368421,3.17418546366,0.363408521303,10.2180451128,1.45363408521,8.872180451130001,30.8934837093,25.912280701799997,0,Robot-Simulation,non-agent,git-hub
502,0.7894736842110001,1.64587425502,15.445995970799999,0.697809116092,0.631578947368,0.947368421053,2.47368421053,56.36842105260001,3.78947368421,0.157894736842,4.0,3.2631578947400004,2.8947368421099995,12.5263157895,2.63157894737,0,Robot-Simulation,non-agent,git-hub
503,3.18691588785,2.00286607203,17.4758187379,1.6903647339,3.79439252336,0.401869158879,2.9953271028,40.3878504673,4.73831775701,0.261682242991,6.5140186915900005,2.55140186916,5.771028037380002,36.214953271,11.046728972,0,Robot-Simulation,non-agent,git-hub
504,1.49418604651,2.73925450743,19.9585451148,1.53834914322,1.7965116279099995,0.302325581395,3.30813953488,45.912790697700004,3.02325581395,0.238372093023,5.68604651163,1.3023255814,4.79651162791,18.8837209302,7.877906976739999,0,Robot-Simulation,non-agent,git-hub
505,1.03174603175,2.15431963348,14.176069972999999,1.15364198939,1.03174603175,0.4761904761899999,3.14285714286,41.3333333333,8.74603174603,0.301587301587,6.603174603169999,1.06349206349,5.85714285714,28.3650793651,3.50793650794,0,Robot-Simulation,non-agent,git-hub
506,2.96785714286,2.08737795219,11.1650430948,1.20064479575,2.76785714286,0.8732142857140001,5.36785714286,36.1339285714,5.8607142857099985,0.6,11.2267857143,1.43392857143,9.41964285714,41.3732142857,17.9482142857,0,Robot-Simulation,non-agent,git-hub
507,1.11764705882,1.89893521511,11.7134964228,1.41389828453,1.29411764706,0.0588235294118,6.1176470588199985,29.5882352941,7.76470588235,0.0,11.117647058800001,1.76470588235,9.82352941176,42.588235294099995,4.82352941176,0,Robot-Simulation,non-agent,git-hub
508,1.62765957447,2.06129195477,10.4062581941,1.17568035385,1.5319148936200002,0.627659574468,2.36170212766,26.9468085106,4.45744680851,0.255319148936,6.542553191490001,0.6702127659570001,4.9255319148900005,23.276595744699996,3.81914893617,0,Audio,non-agent,git-hub
509,1.7486910994799998,2.01835339052,12.5289794994,1.06525063968,1.75916230366,0.7434554973819999,4.21465968586,37.8219895288,4.6387434555,0.20942408377,10.821989528800001,0.727748691099,8.214659685860001,33.3036649215,8.82722513089,0,Audio,non-agent,git-hub
510,3.40769230769,3.1791737772400004,17.413428241,1.1417693804200002,3.91538461538,0.3923076923080001,5.24615384615,76.2,8.84615384615,0.32307692307700003,20.4615384615,1.37692307692,14.9230769231,110.876923077,15.2692307692,0,Audio,non-agent,git-hub
511,1.04238410596,1.1714680165,6.2166924875300005,1.09368483274,0.890066225166,0.553642384106,3.48344370861,10.6092715232,1.38940397351,0.247682119205,4.77350993377,0.385430463576,4.17350993377,9.88476821192,3.61986754967,0,Audio,non-agent,git-hub
512,1.16279069767,2.18708551605,10.583656323,1.01314781857,1.33720930233,0.639534883721,4.41860465116,29.5,3.6511627907,0.290697674419,8.44186046512,1.26744186047,7.406976744189999,24.4186046512,6.1976744186,0,Audio,non-agent,git-hub
514,1.5192307692299998,2.66266728335,36.7544162592,1.50386784512,1.375,0.394230769231,3.81730769231,46.5865384615,3.18269230769,0.307692307692,7.538461538460001,2.99038461538,7.336538461539999,30.375,8.50961538462,0,Audio,non-agent,git-hub
515,0.973404255319,1.53614720146,8.82239543166,0.61826002146,0.640957446809,0.941489361702,12.4521276596,30.268617021300006,7.06382978723,0.561170212766,15.0611702128,3.19946808511,5.01595744681,26.555851063800002,20.7074468085,0,Audio,non-agent,git-hub
517,1.84581497797,1.96387186262,11.856700065899998,1.26760214978,1.5859030837,1.05286343612,4.2422907489,32.9911894273,5.13215859031,0.348017621145,9.33480176211,0.819383259912,6.62995594714,32.6475770925,8.29515418502,0,Audio,non-agent,git-hub
518,1.4810126582299998,1.39857319193,5.42742457964,0.93307697928,1.2151898734200002,0.772151898734,2.53164556962,8.98734177215,2.50632911392,0.291139240506,4.8101265822800015,0.658227848101,4.08860759494,13.050632911400001,2.48101265823,0,Audio,non-agent,git-hub
519,1.98310810811,1.1543682979799998,5.5149686006800005,1.47847093342,1.89189189189,0.307432432432,5.081081081080001,10.6621621622,1.50337837838,0.206081081081,7.1858108108100005,1.06418918919,6.9527027027,15.743243243199997,15.1587837838,0,Audio,non-agent,git-hub
520,1.72037037037,1.62435001315,8.47917049468,1.14541113438,1.41296296296,0.92962962963,5.16296296296,23.437037037,3.39074074074,0.425925925926,10.1666666667,1.27777777778,6.47777777778,29.3796296296,12.898148148099999,0,Audio,non-agent,git-hub
522,1.5690789473700002,2.41139772694,15.7047366706,1.43129532303,1.99342105263,0.259868421053,6.3059210526300005,44.4703947368,3.96381578947,0.17434210526299998,9.62171052632,1.9605263157900004,8.83552631579,29.394736842100002,22.5230263158,0,Audio,non-agent,git-hub
523,1.12878787879,2.07884071438,14.3270632481,1.1296443968899998,1.0303030303,0.348484848485,4.59848484848,26.161616161599998,1.93434343434,0.186868686869,6.30303030303,0.666666666667,5.83585858586,14.0606060606,8.29292929293,0,Audio,non-agent,git-hub
525,0.88,2.52221062271,15.549924444,0.8167180626389999,0.92,1.08,2.04,61.76,10.84,0.24,6.96,0.72,5.12,30.4,1.88,0,Audio,non-agent,git-hub
526,1.27841945289,1.92947916492,12.885731106800003,1.82389098178,1.33738601824,0.274164133739,6.3726443769,21.325227963499998,1.21762917933,0.0589665653495,7.45227963526,0.280243161094,7.200607902739999,12.8790273556,10.153191489400001,0,Audio,non-agent,git-hub
528,1.1935483871,1.70143146882,8.5338438313,1.22083412776,1.0,0.290322580645,1.67741935484,23.3225806452,5.83870967742,0.322580645161,6.290322580650001,0.354838709677,4.2258064516100005,24.9032258065,1.41935483871,0,Audio,non-agent,git-hub
529,0.78313253012,2.26467618727,11.277462146900001,1.92759458597,0.807228915663,0.385542168675,4.60240963855,36.6987951807,9.144578313250001,0.10843373494,7.14457831325,6.469879518069999,6.22891566265,17.6144578313,1.87951807229,0,Audio,non-agent,git-hub
530,3.10204081633,2.4826209527,18.3724273332,1.0977958814700002,3.11020408163,0.902040816327,2.97959183673,57.0081632653,5.71020408163,0.216326530612,9.114285714289998,0.832653061224,7.7306122449,43.1306122449,12.804081632699999,0,Audio,non-agent,git-hub
532,1.3846153846200002,2.51599578896,14.0065777256,1.20474005307,1.35384615385,1.04615384615,4.67692307692,34.4230769231,4.8692307692300005,0.153846153846,6.607692307690001,0.515384615385,4.415384615380001,15.1923076923,13.9230769231,0,Audio,non-agent,git-hub
533,1.27659574468,1.66320140852,8.30199907264,1.40839902414,1.4680851063799998,0.234042553191,3.59574468085,23.8085106383,4.21276595745,0.063829787234,11.2765957447,2.2127659574500003,10.8723404255,34.6808510638,3.44680851064,0,Audio,non-agent,git-hub
534,2.28497409326,1.99426077053,13.5336444494,1.19167279265,2.0103626943,0.720207253886,2.38341968912,29.829015544,4.10362694301,0.39378238342,6.32642487047,1.6787564766799998,5.70466321244,25.492227979299997,6.16062176166,0,Audio,non-agent,git-hub
535,1.43636363636,1.30553151984,8.6036908078,1.47651173136,0.8590909090909999,0.8318181818179999,2.05454545455,12.763636363599998,1.0,0.5545454545449999,2.72727272727,0.209090909091,2.44090909091,6.92727272727,1.52727272727,0,Audio,non-agent,git-hub
536,2.3734939759,5.4404098443,28.2086757039,1.12288117184,2.31325301205,0.530120481928,10.8313253012,81.04819277109999,3.30120481928,0.457831325301,12.530120481900001,1.20481927711,8.60240963855,20.4698795181,29.915662650599998,0,Audio,non-agent,git-hub
537,2.57894736842,5.85440560418,38.2935929039,1.96271510437,3.5263157894699995,0.0,5.21052631579,162.84210526299998,6.73684210526,0.0,21.105263157899998,5.42105263158,21.0526315789,134.89473684200001,21.736842105300003,0,Audio,non-agent,git-hub
538,1.16326530612,1.74691862725,13.7260018176,1.31580071209,1.36734693878,0.530612244898,5.9387755102,45.5102040816,2.4693877551,0.244897959184,8.97959183673,0.632653061224,8.12244897959,24.4285714286,10.448979591799999,0,Audio,non-agent,git-hub
539,3.21337946943,1.8322136111400005,74.3660315347,0.835300027848,2.06805074971,1.45098039216,5.55824682814,2139.69896194,3.23644752018,0.6101499423300001,11.2687427912,0.613610149942,9.50749711649,27.6874279123,13.3114186851,0,Audio,non-agent,git-hub
540,0.466666666667,1.58201360773,6.48977767222,1.0241847966,0.533333333333,0.2,2.0,20.9333333333,5.26666666667,0.06666666666669999,10.933333333299998,0.2,7.733333333330001,37.2666666667,1.4,0,Audio,non-agent,git-hub
541,1.89030023095,1.8462312558400005,10.127387217799999,1.06631612835,1.53464203233,0.870669745958,3.36143187067,27.473441108499998,3.690531177830001,0.450346420323,8.0207852194,0.739030023095,6.3545034642,23.3856812933,5.56004618938,0,Audio,non-agent,git-hub
542,0.8,1.61916666667,6.549079509380001,1.26855050505,0.92,0.08,7.38,9.42,2.1,0.08,8.58,0.36,8.4,15.04,7.12,0,Audio,non-agent,git-hub
544,0.933333333333,1.89878205128,10.0878632479,0.846153846154,0.8666666666670001,0.266666666667,3.6,34.9333333333,4.0,0.133333333333,7.6,0.0,5.6,26.6666666667,4.33333333333,0,Audio,non-agent,git-hub
545,1.82236842105,2.16876083635,10.4593475444,0.850479535325,1.76973684211,0.460526315789,4.440789473680001,27.8355263158,8.5,0.236842105263,9.40131578947,5.6842105263199985,8.03289473684,27.131578947399998,7.07236842105,0,Audio,non-agent,git-hub
546,1.28529411765,1.77610043906,17.0370831483,0.926686798658,1.0676470588200002,1.37352941176,3.34411764706,48.3558823529,4.65882352941,0.379411764706,7.41470588235,0.376470588235,4.5470588235300005,20.8264705882,3.43529411765,0,Audio,non-agent,git-hub
548,3.42168674699,2.34159535111,21.6064856152,1.65694239447,4.34337349398,0.825301204819,5.6686746988,42.626506024099996,3.572289156630001,0.240963855422,9.19277108434,2.34939759036,7.38554216867,38.2951807229,27.3614457831,0,Audio,non-agent,git-hub
551,1.89861259338,2.53822668401,21.7955727448,1.85400105792,1.81643543223,0.7769477054430001,4.075773746,52.2411953042,4.15795090715,0.381003201708,7.918890074710001,0.846318036286,5.594450373530001,25.6734258271,6.75560298826,0,Audio,non-agent,git-hub
553,1.38888888889,3.23698262619,20.4060939369,0.829580825892,2.33333333333,0.444444444444,6.05555555556,78.6666666667,9.77777777778,0.111111111111,17.5,9.38888888889,16.2777777778,84.2777777778,15.777777777799999,0,Audio,non-agent,git-hub
